timestamp,src_ip,dst_ip,protocol,recon_error,classification,time_seconds,is_attack
1767522382.3034322,142.250.182.106,192.168.1.9,6,0.015487517718156478,NORMAL,3.0207431316375732,0
1767522382.354079,167.82.61.140,192.168.1.9,17,0.9632208879533377,NORMAL,3.07138991355896,0
1767522382.4058428,192.168.1.9,167.82.61.140,17,6.356969433600012,NORMAL,3.1231536865234375,0
1767522382.4858027,192.168.1.9,167.82.61.140,17,6.493118989426275,NORMAL,3.203113555908203,0
1767522382.536651,167.82.61.140,192.168.1.9,17,7.187137115184986,NORMAL,3.2539618015289307,0
1767522382.5917687,192.168.1.9,20.42.65.85,6,0.018885602514724355,NORMAL,3.309079647064209,0
1767522382.6421046,192.168.1.9,192.168.196.99,6,0.014097944676012213,NORMAL,3.3594155311584473,0
1767522382.6930552,20.42.65.85,192.168.1.9,6,0.021744918426763633,NORMAL,3.4103660583496094,0
1767522382.7913468,192.168.1.9,20.42.65.85,6,0.016191799712663272,NORMAL,3.508657693862915,0
1767522382.8419266,192.168.1.9,20.42.65.85,6,0.1439975926615214,NORMAL,3.559237480163574,0
1767522382.8904452,20.42.65.85,192.168.1.9,6,0.3271154560123622,NORMAL,3.6077561378479004,0
1767522382.9391046,192.168.1.9,20.42.65.85,6,0.36588362810713243,NORMAL,3.6564154624938965,0
1767522382.9872773,192.168.1.5,224.0.0.251,17,0.016503833888309387,NORMAL,3.7045881748199463,0
1767522383.071188,192.168.1.9,13.89.179.9,6,35.61836658182229,ATTACK,3.788498878479004,1
1767522383.12145,192.168.1.9,13.89.179.9,6,11.954758370092058,NORMAL,3.8387608528137207,0
1767522383.1719055,20.42.65.85,192.168.1.9,6,6.17454562062656,NORMAL,3.889216423034668,0
1767522383.3259144,20.42.65.85,192.168.1.9,6,11.911025348852348,NORMAL,4.043225288391113,0
1767522383.4250927,192.168.1.9,20.42.65.85,6,12.086739045074582,NORMAL,4.142403602600098,0
1767522383.5006316,20.42.65.85,192.168.1.9,6,20.726600514773107,ATTACK,4.217942476272583,1
1767522383.548166,20.42.65.85,192.168.1.9,6,22.10297309454984,ATTACK,4.265476942062378,1
1767522383.5976164,192.168.1.9,20.42.65.85,6,22.305472635534166,ATTACK,4.314927339553833,1
1767522383.6534257,192.168.1.9,20.42.65.85,6,117.86998988941838,ATTACK,4.370736598968506,1
1767522383.7037997,192.168.1.9,142.250.182.106,6,0.013326868004794204,NORMAL,4.4211106300354,0
1767522383.7900052,20.42.65.85,192.168.1.9,6,120.36773193742182,ATTACK,4.5073161125183105,1
1767522383.8401277,20.42.65.85,192.168.1.9,6,122.87807002440884,ATTACK,4.557438611984253,1
1767522383.8904324,13.89.179.9,192.168.1.9,6,18.634049338741974,ATTACK,4.607743263244629,1
1767522383.9386935,20.42.65.85,192.168.1.9,6,130.27383148648323,ATTACK,4.656004428863525,1
1767522383.9858603,20.42.65.85,192.168.1.9,6,156.3519678359612,ATTACK,4.703171253204346,1
1767522384.2670276,192.168.1.9,20.42.65.85,6,156.0642186185156,ATTACK,4.9843385219573975,1
1767522384.312762,192.168.1.9,20.42.65.85,6,155.88512970742912,ATTACK,5.030072927474976,1
1767522384.3626916,192.168.1.9,20.42.65.85,6,155.71625851858352,ATTACK,5.080002546310425,1
1767522384.4119492,142.250.182.106,192.168.1.9,6,0.016771384412832883,NORMAL,5.129260063171387,0
1767522384.466247,13.89.179.9,192.168.1.9,6,15.304259661582307,NORMAL,5.183557987213135,0
1767522384.586523,192.168.1.9,13.89.179.9,6,31.171626303033154,ATTACK,5.303833961486816,1
1767522384.6341612,20.42.65.85,192.168.1.9,6,158.59724444353657,ATTACK,5.3514721393585205,1
1767522384.6851492,192.168.1.9,13.248.151.210,6,0.011628199402697745,NORMAL,5.402460098266602,0
1767522384.736934,13.248.151.210,192.168.1.9,6,0.018845203922082644,NORMAL,5.45424485206604,0
1767522384.7863955,192.168.1.1,192.168.1.9,1,0.020067258165143025,NORMAL,5.503706455230713,0
1767522384.868595,192.168.1.9,142.250.182.106,6,0.020853313494996032,NORMAL,5.5859057903289795,0
1767522384.92012,192.168.1.9,142.250.182.106,6,0.013537815457785691,NORMAL,5.637430906295776,0
1767522384.9706154,142.250.182.106,192.168.1.9,6,0.029400192013595818,NORMAL,5.687926292419434,0
1767522385.02056,192.168.1.9,142.250.182.106,6,0.023753352633250593,NORMAL,5.737870931625366,0
1767522385.077976,192.168.1.9,142.250.182.106,6,1.1981119158135212,NORMAL,5.7952868938446045,0
1767522385.1666577,142.250.182.106,192.168.1.9,6,0.01846614638456751,NORMAL,5.8839685916900635,0
1767522385.2220745,192.168.1.9,142.250.182.106,6,0.08266484759828661,NORMAL,5.939385414123535,0
1767522385.2822504,192.168.1.9,142.250.182.106,6,1.0184636229744215,NORMAL,5.999561309814453,0
1767522385.339164,142.250.182.106,192.168.1.9,6,1.3649029993571027,NORMAL,6.056474924087524,0
1767522385.3934827,142.250.182.106,192.168.1.9,6,1.0780409192990783,NORMAL,6.110793590545654,0
1767522385.505264,142.250.182.106,192.168.1.9,6,12.896784414164415,NORMAL,6.222574949264526,0
1767522385.553545,142.250.182.106,192.168.1.9,6,35.85162780200702,ATTACK,6.270855903625488,1
1767522385.601265,142.250.182.106,192.168.1.9,6,49.280542910994726,ATTACK,6.318575859069824,1
1767522385.6522682,142.250.182.106,192.168.1.9,6,61.50276537953019,ATTACK,6.369579076766968,1
1767522385.705038,192.168.1.9,142.250.182.106,6,62.63835977580914,ATTACK,6.422348976135254,1
1767522385.7848365,192.168.1.9,142.250.182.106,6,63.29260215702853,ATTACK,6.502147436141968,1
1767522385.8311412,192.168.1.9,142.250.182.106,6,63.56550949529158,ATTACK,6.548452138900757,1
1767522385.8803468,192.168.1.9,142.250.182.106,6,60.46611696317142,ATTACK,6.597657680511475,1
1767522385.932712,192.168.1.9,142.250.182.106,6,101.64868465596639,ATTACK,6.650022983551025,1
1767522385.9828176,192.168.1.9,142.250.182.106,6,101.42863466692354,ATTACK,6.700128555297852,1
1767522386.0626085,192.168.1.9,142.250.182.106,6,163.55186279164434,ATTACK,6.779919385910034,1
1767522386.1159508,192.168.1.9,142.250.182.106,6,180.41007621535164,ATTACK,6.833261728286743,1
1767522386.1641672,142.250.182.106,192.168.1.9,6,1.1833535811822176,NORMAL,6.8814780712127686,0
1767522386.215501,142.250.182.106,192.168.1.9,6,1.062181967617216,NORMAL,6.932811975479126,0
1767522386.2745757,142.250.182.106,192.168.1.9,6,12.88483787079364,NORMAL,6.991886615753174,0
1767522386.362409,142.250.182.106,192.168.1.9,6,35.82962276338762,ATTACK,7.0797200202941895,1
1767522386.425655,142.250.182.106,192.168.1.9,6,49.30510018489552,ATTACK,7.142965793609619,1
1767522386.5293725,142.250.182.106,192.168.1.9,6,61.56028510009555,ATTACK,7.246683359146118,1
1767522386.6069849,142.250.182.106,192.168.1.9,6,183.33796989684558,ATTACK,7.32429575920105,1
1767522386.6553159,142.250.182.106,192.168.1.9,6,186.28818516701753,ATTACK,7.372626781463623,1
1767522386.7316916,142.250.182.106,192.168.1.9,6,189.26735581035325,ATTACK,7.449002504348755,1
1767522386.7797272,142.250.182.106,192.168.1.9,6,192.26896178854182,ATTACK,7.497038125991821,1
1767522386.8292315,142.250.182.106,192.168.1.9,6,195.28114239871263,ATTACK,7.546542406082153,1
