timestamp,flow_id,src_ip,dst_ip,src_port,dst_port,protocol,duration,total_packets,total_bytes,if_prediction,vae_prediction,vae_error,decision,alert_level
2025-12-17 17:08:23,27,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4002:82a::200a,58687,443,TCP,0.1327061653137207,10,3341,Attack,Normal,16.650596125415614,SUSPICIOUS,WARNING
2025-12-17 17:08:24,28,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2600:1f18:24e6:b900:2d16:a724:7ca3:5c63,58612,443,TCP,0.00030493736267089844,2,4694,Attack,Normal,6.002917369646349,SUSPICIOUS,WARNING
2025-12-17 17:08:24,29,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4002:810::200a,58685,443,TCP,0.0,1,74,Normal,Normal,0.08289624775382728,NORMAL,SAFE
2025-12-17 17:08:24,30,10.198.64.189,10.198.64.85,53,56872,UDP,0.0,1,84,Normal,Normal,0.17758233868939277,NORMAL,SAFE
2025-12-17 17:08:24,31,10.198.64.189,10.198.64.85,53,53659,UDP,0.0,1,84,Normal,Normal,0.19159614517955767,NORMAL,SAFE
2025-12-17 17:08:24,32,10.198.64.189,10.198.64.85,53,51203,UDP,0.0,1,84,Normal,Normal,0.17448592293345702,NORMAL,SAFE
2025-12-17 17:08:24,33,10.198.64.189,10.198.64.85,53,58294,UDP,0.0,1,89,Normal,Normal,0.2123853670159541,NORMAL,SAFE
2025-12-17 17:08:24,34,10.198.64.189,10.198.64.85,53,59298,UDP,0.0,1,89,Normal,Normal,0.23211886898644854,NORMAL,SAFE
2025-12-17 17:08:24,35,10.198.64.189,10.198.64.85,53,58173,UDP,0.0,1,89,Normal,Normal,0.20675299038320566,NORMAL,SAFE
2025-12-17 17:08:24,36,10.198.64.189,10.198.64.85,53,56220,UDP,0.0,1,83,Normal,Normal,0.1823635136905223,NORMAL,SAFE
2025-12-17 17:08:24,37,10.198.64.189,10.198.64.85,53,64897,UDP,0.03558206558227539,2,247,Normal,Normal,0.23532036923532934,NORMAL,SAFE
2025-12-17 17:08:25,38,10.198.64.189,10.198.64.85,53,54647,UDP,0.04401898384094238,2,294,Normal,Normal,0.1792946937857818,NORMAL,SAFE
2025-12-17 17:08:25,39,10.198.64.189,10.198.64.85,53,63773,UDP,0.0,1,75,Normal,Normal,0.1951102391634782,NORMAL,SAFE
2025-12-17 17:08:25,40,10.198.64.189,10.198.64.85,53,57219,UDP,0.0,1,75,Normal,Normal,0.1746383738137685,NORMAL,SAFE
2025-12-17 17:08:25,41,10.198.64.189,10.198.64.85,53,52201,UDP,0.0,1,75,Normal,Normal,0.16033157584484845,NORMAL,SAFE
2025-12-17 17:08:25,42,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4002:810::200a,58685,443,TCP,0.0014128684997558594,4,1580,Normal,Normal,3.4207633935333366,NORMAL,SAFE
2025-12-17 17:08:25,43,10.198.64.189,10.198.64.85,53,58294,UDP,0.0,1,200,Normal,Normal,0.24398430602872623,NORMAL,SAFE
2025-12-17 17:08:25,44,10.198.64.189,10.198.64.85,53,56872,UDP,0.0,1,166,Normal,Normal,0.2195344423719978,NORMAL,SAFE
2025-12-17 17:08:25,45,10.198.64.189,10.198.64.85,53,59298,UDP,0.0,1,200,Normal,Normal,0.22512537008786818,NORMAL,SAFE
2025-12-17 17:08:25,46,10.198.64.189,10.198.64.85,53,51203,UDP,0.0,1,100,Normal,Normal,0.15352361980519993,NORMAL,SAFE
2025-12-17 17:08:25,47,10.198.64.189,10.198.64.85,53,58173,UDP,0.0,1,151,Normal,Normal,0.2175023815707361,NORMAL,SAFE
2025-12-17 17:08:25,48,10.198.64.189,10.198.64.85,53,56220,UDP,0.0,1,164,Normal,Normal,0.22450338758138672,NORMAL,SAFE
2025-12-17 17:08:25,49,10.198.64.189,10.198.64.85,53,53659,UDP,0.0,1,166,Normal,Normal,0.2115542986690479,NORMAL,SAFE
2025-12-17 17:08:26,50,10.198.64.85,3.33.235.18,60330,443,TCP,0.0,1,66,Normal,Normal,0.2127458283692389,NORMAL,SAFE
2025-12-17 17:08:26,51,10.198.64.85,18.164.212.175,52364,443,TCP,0.0,1,66,Normal,Normal,0.2722872408665883,NORMAL,SAFE
2025-12-17 17:08:26,52,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2600:1f18:24e6:b900:2d16:a724:7ca3:5c63,58612,443,TCP,0.04460287094116211,5,856,Normal,Normal,2.672495743956172,NORMAL,SAFE
2025-12-17 17:08:26,53,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4003:c01::451,58673,443,TCP,0.0,1,75,Normal,Normal,0.07795596582617043,NORMAL,SAFE
2025-12-17 17:08:26,54,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4003:c01::451,58674,443,TCP,0.0,1,75,Normal,Normal,0.12017433909854479,NORMAL,SAFE
2025-12-17 17:08:26,55,10.198.64.85,52.22.211.239,53160,443,TCP,0.0,1,66,Normal,Normal,0.23480670164836773,NORMAL,SAFE
2025-12-17 17:08:26,56,10.198.64.85,52.22.211.239,60979,443,TCP,0.0,1,66,Normal,Normal,0.26205948283855884,NORMAL,SAFE
2025-12-17 17:08:26,57,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4002:810::200a,58685,443,TCP,0.0,1,74,Normal,Normal,0.08274820786771434,NORMAL,SAFE
2025-12-17 17:08:26,58,10.198.64.85,3.33.235.18,60330,443,TCP,0.0007839202880859375,3,1977,Attack,Normal,1.315981618359126,SUSPICIOUS,WARNING
2025-12-17 17:08:26,59,10.198.64.85,18.164.212.175,52364,443,TCP,0.0006031990051269531,3,1908,Attack,Normal,1.3942286715731191,SUSPICIOUS,WARNING
2025-12-17 17:08:27,60,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4002:82a::200a,58687,443,TCP,0.0005271434783935547,4,561,Normal,Normal,3.426454223782632,NORMAL,SAFE
2025-12-17 17:08:27,61,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4002:82a::200a,58687,443,TCP,0.033390045166015625,7,755,Normal,Normal,8.409055415216939,NORMAL,SAFE
2025-12-17 17:08:27,62,10.198.64.189,10.198.64.85,53,52201,UDP,0.0,1,107,Normal,Normal,0.18458676736467364,NORMAL,SAFE
2025-12-17 17:08:27,63,10.198.64.85,3.33.235.18,60330,443,TCP,0.0,2,108,Normal,Normal,0.1738793845983681,NORMAL,SAFE
2025-12-17 17:08:27,64,10.198.64.85,18.164.212.175,52364,443,TCP,0.0003020763397216797,8,6369,Normal,Normal,9.906711148563776,NORMAL,SAFE
2025-12-17 17:08:27,65,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2600:1f18:24e6:b900:2d16:a724:7ca3:5c63,58612,443,TCP,0.0,1,74,Normal,Normal,0.09269697639963428,NORMAL,SAFE
2025-12-17 17:08:27,66,10.198.64.189,10.198.64.85,53,57219,UDP,0.0,1,103,Normal,Normal,0.2002262538953693,NORMAL,SAFE
2025-12-17 17:08:27,67,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4003:c01::451,58673,443,TCP,0.0,1,86,Normal,Normal,0.11241811478271718,NORMAL,SAFE
2025-12-17 17:08:27,68,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4003:c01::451,58674,443,TCP,0.0,1,86,Normal,Normal,0.12134409207753934,NORMAL,SAFE
2025-12-17 17:08:27,69,10.198.64.85,18.164.212.175,52364,443,TCP,0.059803009033203125,11,2476,Normal,Normal,22.724244660111122,NORMAL,SAFE
2025-12-17 17:08:27,70,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2606:4700:8390:2cad:3b39:5f7:187d:e789,52624,443,TCP,0.045603036880493164,4,2045,Attack,Normal,1.8734835831524208,SUSPICIOUS,WARNING
2025-12-17 17:08:27,71,10.198.64.189,10.198.64.85,53,63773,UDP,0.0,1,117,Normal,Normal,0.2506122700177157,NORMAL,SAFE
2025-12-17 17:08:28,72,10.198.64.189,10.198.64.85,53,52962,UDP,0.0,1,79,Normal,Normal,0.16982403405446547,NORMAL,SAFE
2025-12-17 17:08:28,73,10.198.64.189,10.198.64.85,53,50684,UDP,0.0,1,79,Normal,Normal,0.17994076264937914,NORMAL,SAFE
2025-12-17 17:08:28,74,10.198.64.189,10.198.64.85,53,51959,UDP,0.0,1,79,Normal,Normal,0.1598334274528746,NORMAL,SAFE
2025-12-17 17:08:28,75,10.198.64.85,18.164.212.175,52364,443,TCP,0.0,1,54,Normal,Normal,0.05360493536964965,NORMAL,SAFE
2025-12-17 17:08:28,76,10.198.64.189,10.198.64.85,53,53428,UDP,0.023074865341186523,2,173,Normal,Normal,0.16055140038230212,NORMAL,SAFE
2025-12-17 17:08:28,77,10.198.64.189,10.198.64.85,53,65256,UDP,0.0,1,74,Normal,Normal,0.20639635511109392,NORMAL,SAFE
2025-12-17 17:08:28,78,10.198.64.189,10.198.64.85,53,49664,UDP,0.0,1,74,Normal,Normal,0.1550268648890209,NORMAL,SAFE
2025-12-17 17:08:28,79,10.198.64.189,10.198.64.85,53,53630,UDP,0.0,1,74,Normal,Normal,0.17095547283727455,NORMAL,SAFE
2025-12-17 17:08:28,80,10.198.64.189,10.198.64.85,53,64523,UDP,0.0,1,74,Normal,Normal,0.21991266463007164,NORMAL,SAFE
2025-12-17 17:08:28,81,10.198.64.189,10.198.64.85,53,55995,UDP,0.0,1,74,Normal,Normal,0.20484199247054874,NORMAL,SAFE
2025-12-17 17:08:28,82,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4002:82a::200a,58687,443,TCP,0.0,1,1664,Attack,Normal,2.562076418466397,SUSPICIOUS,WARNING
2025-12-17 17:08:29,83,10.198.64.85,3.33.235.18,60330,443,TCP,0.010076045989990234,9,5504,Normal,Normal,9.329669995669821,NORMAL,SAFE
2025-12-17 17:08:29,84,10.198.64.189,10.198.64.85,53,50684,UDP,0.0,1,107,Normal,Normal,0.15805145180779517,NORMAL,SAFE
2025-12-17 17:08:29,85,10.198.64.189,10.198.64.85,53,51959,UDP,0.0,1,95,Normal,Normal,0.20026953301029243,NORMAL,SAFE
2025-12-17 17:08:29,86,10.198.64.189,10.198.64.85,53,65256,UDP,0.0,1,102,Normal,Normal,0.23902096673874432,NORMAL,SAFE
2025-12-17 17:08:29,87,10.198.64.189,10.198.64.85,53,49664,UDP,0.0,1,90,Normal,Normal,0.15979925331708733,NORMAL,SAFE
2025-12-17 17:08:29,88,10.198.64.189,10.198.64.85,53,64523,UDP,0.0,1,102,Normal,Normal,0.2278003631300257,NORMAL,SAFE
2025-12-17 17:08:29,89,10.198.64.189,10.198.64.85,53,53630,UDP,0.0,1,99,Normal,Normal,0.17089400283682846,NORMAL,SAFE
2025-12-17 17:08:29,90,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4002:831::2004,57020,443,UDP,0.00019812583923339844,2,2584,Attack,Normal,1.1870690052376267,SUSPICIOUS,WARNING
2025-12-17 17:08:29,91,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4003:c06::54,53668,443,UDP,8.392333984375e-05,2,2584,Attack,Normal,1.2067281966145662,SUSPICIOUS,WARNING
2025-12-17 17:08:29,92,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4002:831::2004,61066,443,TCP,0.0,1,86,Normal,Normal,0.2688924514233901,NORMAL,SAFE
