timestamp,src_ip,dst_ip,protocol,recon_error,classification
1767522381.0752077,20.42.65.85,192.168.1.9,6,199.91604293037528,ATTACK
1767522381.1728997,192.168.1.9,20.42.65.85,6,551.514855005923,ATTACK
1767522381.2283194,216.58.200.170,192.168.1.9,6,0.06408589473220618,NORMAL
1767522381.2793405,192.168.1.9,216.58.200.170,6,0.06325303294128559,NORMAL
1767522381.331102,216.58.200.170,192.168.1.9,6,0.08554009152452477,NORMAL
1767522381.3848503,192.168.1.9,216.58.200.170,6,0.10944368151353147,NORMAL
1767522381.510106,20.42.65.85,192.168.1.9,6,551.818620909232,ATTACK
1767522381.5635498,192.168.1.9,20.42.65.85,6,554.4330018490595,ATTACK
1767522381.6811247,20.42.65.85,192.168.1.9,6,555.3603606175235,ATTACK
1767522381.7433264,20.42.65.85,192.168.1.9,6,555.9510257830832,ATTACK
1767522381.7948835,20.42.65.85,192.168.1.9,6,556.7764940405348,ATTACK
1767522381.8960915,20.42.65.85,192.168.1.9,6,556.9465879152856,ATTACK
1767522381.9509645,20.42.65.85,192.168.1.9,6,557.4763666872557,ATTACK
1767522382.0042827,52.16.32.113,192.168.1.9,6,0.10765290578181702,NORMAL
1767522382.0588996,192.168.1.9,52.16.32.113,6,0.10646683617552731,NORMAL
1767522382.1116462,192.168.1.9,167.82.61.140,17,0.016237581936434046,NORMAL
1767522382.193384,167.82.61.140,192.168.1.9,17,0.02091927038572802,NORMAL
1767522382.2502549,192.168.1.9,142.250.182.106,6,0.010949056367419595,NORMAL
1767522382.3034322,142.250.182.106,192.168.1.9,6,0.015487517718156478,NORMAL
1767522382.354079,167.82.61.140,192.168.1.9,17,0.9632208879533377,NORMAL
1767522382.4058428,192.168.1.9,167.82.61.140,17,6.356969433600012,NORMAL
1767522382.4858027,192.168.1.9,167.82.61.140,17,6.493118989426275,NORMAL
1767522382.536651,167.82.61.140,192.168.1.9,17,7.187137115184986,NORMAL
1767522382.5917687,192.168.1.9,20.42.65.85,6,0.018885602514724355,NORMAL
1767522382.6421046,192.168.1.9,192.168.196.99,6,0.014097944676012213,NORMAL
1767522382.6930552,20.42.65.85,192.168.1.9,6,0.021744918426763633,NORMAL
1767522382.7913468,192.168.1.9,20.42.65.85,6,0.016191799712663272,NORMAL
1767522382.8419266,192.168.1.9,20.42.65.85,6,0.1439975926615214,NORMAL
1767522382.8904452,20.42.65.85,192.168.1.9,6,0.3271154560123622,NORMAL
1767522382.9391046,192.168.1.9,20.42.65.85,6,0.36588362810713243,NORMAL
1767522382.9872773,192.168.1.5,224.0.0.251,17,0.016503833888309387,NORMAL
1767522383.071188,192.168.1.9,13.89.179.9,6,35.61836658182229,ATTACK
1767522383.12145,192.168.1.9,13.89.179.9,6,11.954758370092058,NORMAL
1767522383.1719055,20.42.65.85,192.168.1.9,6,6.17454562062656,NORMAL
1767522383.3259144,20.42.65.85,192.168.1.9,6,11.911025348852348,NORMAL
1767522383.4250927,192.168.1.9,20.42.65.85,6,12.086739045074582,NORMAL
1767522383.5006316,20.42.65.85,192.168.1.9,6,20.726600514773107,ATTACK
1767522383.548166,20.42.65.85,192.168.1.9,6,22.10297309454984,ATTACK
1767522383.5976164,192.168.1.9,20.42.65.85,6,22.305472635534166,ATTACK
1767522383.6534257,192.168.1.9,20.42.65.85,6,117.86998988941838,ATTACK
1767522383.7037997,192.168.1.9,142.250.182.106,6,0.013326868004794204,NORMAL
1767522383.7900052,20.42.65.85,192.168.1.9,6,120.36773193742182,ATTACK
1767522383.8401277,20.42.65.85,192.168.1.9,6,122.87807002440884,ATTACK
1767522383.8904324,13.89.179.9,192.168.1.9,6,18.634049338741974,ATTACK
1767522383.9386935,20.42.65.85,192.168.1.9,6,130.27383148648323,ATTACK
1767522383.9858603,20.42.65.85,192.168.1.9,6,156.3519678359612,ATTACK
1767522384.2670276,192.168.1.9,20.42.65.85,6,156.0642186185156,ATTACK
1767522384.312762,192.168.1.9,20.42.65.85,6,155.88512970742912,ATTACK
1767522384.3626916,192.168.1.9,20.42.65.85,6,155.71625851858352,ATTACK
1767522384.4119492,142.250.182.106,192.168.1.9,6,0.016771384412832883,NORMAL
1767522384.466247,13.89.179.9,192.168.1.9,6,15.304259661582307,NORMAL
1767522384.586523,192.168.1.9,13.89.179.9,6,31.171626303033154,ATTACK
1767522384.6341612,20.42.65.85,192.168.1.9,6,158.59724444353657,ATTACK
1767522384.6851492,192.168.1.9,13.248.151.210,6,0.011628199402697745,NORMAL
1767522384.736934,13.248.151.210,192.168.1.9,6,0.018845203922082644,NORMAL
1767522384.7863955,192.168.1.1,192.168.1.9,1,0.020067258165143025,NORMAL
1767522384.868595,192.168.1.9,142.250.182.106,6,0.020853313494996032,NORMAL
1767522384.92012,192.168.1.9,142.250.182.106,6,0.013537815457785691,NORMAL
1767522384.9706154,142.250.182.106,192.168.1.9,6,0.029400192013595818,NORMAL
1767522385.02056,192.168.1.9,142.250.182.106,6,0.023753352633250593,NORMAL
1767522385.077976,192.168.1.9,142.250.182.106,6,1.1981119158135212,NORMAL
1767522385.1666577,142.250.182.106,192.168.1.9,6,0.01846614638456751,NORMAL
1767522385.2220745,192.168.1.9,142.250.182.106,6,0.08266484759828661,NORMAL
1767522385.2822504,192.168.1.9,142.250.182.106,6,1.0184636229744215,NORMAL
1767522385.339164,142.250.182.106,192.168.1.9,6,1.3649029993571027,NORMAL
1767522385.3934827,142.250.182.106,192.168.1.9,6,1.0780409192990783,NORMAL
1767522385.505264,142.250.182.106,192.168.1.9,6,12.896784414164415,NORMAL
1767522385.553545,142.250.182.106,192.168.1.9,6,35.85162780200702,ATTACK
1767522385.601265,142.250.182.106,192.168.1.9,6,49.280542910994726,ATTACK
1767522385.6522682,142.250.182.106,192.168.1.9,6,61.50276537953019,ATTACK
1767522385.705038,192.168.1.9,142.250.182.106,6,62.63835977580914,ATTACK
1767522385.7848365,192.168.1.9,142.250.182.106,6,63.29260215702853,ATTACK
1767522385.8311412,192.168.1.9,142.250.182.106,6,63.56550949529158,ATTACK
1767522385.8803468,192.168.1.9,142.250.182.106,6,60.46611696317142,ATTACK
1767522385.932712,192.168.1.9,142.250.182.106,6,101.64868465596639,ATTACK
1767522385.9828176,192.168.1.9,142.250.182.106,6,101.42863466692354,ATTACK
1767522386.0626085,192.168.1.9,142.250.182.106,6,163.55186279164434,ATTACK
1767522386.1159508,192.168.1.9,142.250.182.106,6,180.41007621535164,ATTACK
1767522386.1641672,142.250.182.106,192.168.1.9,6,1.1833535811822176,NORMAL
1767522386.215501,142.250.182.106,192.168.1.9,6,1.062181967617216,NORMAL
1767522386.2745757,142.250.182.106,192.168.1.9,6,12.88483787079364,NORMAL
1767522386.362409,142.250.182.106,192.168.1.9,6,35.82962276338762,ATTACK
1767522386.425655,142.250.182.106,192.168.1.9,6,49.30510018489552,ATTACK
1767522386.5293725,142.250.182.106,192.168.1.9,6,61.56028510009555,ATTACK
1767522386.6069849,142.250.182.106,192.168.1.9,6,183.33796989684558,ATTACK
1767522386.6553159,142.250.182.106,192.168.1.9,6,186.28818516701753,ATTACK
1767522386.7316916,142.250.182.106,192.168.1.9,6,189.26735581035325,ATTACK
1767522386.7797272,142.250.182.106,192.168.1.9,6,192.26896178854182,ATTACK
1767522386.8292315,142.250.182.106,192.168.1.9,6,195.28114239871263,ATTACK
1767522386.8820853,192.168.1.9,142.250.182.106,6,310.13969585082646,ATTACK
1767522386.934656,192.168.1.9,142.250.182.106,6,62.71936723335533,ATTACK
1767522387.0196977,192.168.1.9,142.250.182.106,6,63.350319628547894,ATTACK
1767522387.0732372,192.168.1.9,142.250.182.106,6,63.63986582156114,ATTACK
1767522387.131173,192.168.1.9,142.250.182.106,6,60.455355651494514,ATTACK
1767522387.1882875,192.168.1.9,142.250.182.106,6,101.70980225415131,ATTACK
1767522387.24595,192.168.1.9,142.250.182.106,6,101.47978990080068,ATTACK
1767522387.3275533,192.168.1.9,142.250.182.106,6,163.57446141702147,ATTACK
1767522387.380273,192.168.1.9,142.250.182.106,6,180.4580402001376,ATTACK
1767522387.4324002,142.250.182.106,192.168.1.9,6,251.7155961978429,ATTACK
1767522387.4874272,192.168.1.9,142.250.182.106,6,251.86954911238576,ATTACK
1767522387.5427804,142.250.182.106,192.168.1.9,6,288.4711830500478,ATTACK
1767522387.6187396,142.250.182.106,192.168.1.9,6,288.77594713241047,ATTACK
1767522387.6699548,142.250.182.106,192.168.1.9,6,254.6902152417028,ATTACK
1767522387.7229824,142.250.182.106,192.168.1.9,6,269.0917340027395,ATTACK
1767522387.7790067,142.250.182.106,192.168.1.9,6,257.60200044638447,ATTACK
1767522387.8360307,142.250.182.106,192.168.1.9,6,260.4766750238883,ATTACK
1767522387.9302204,192.168.1.9,142.250.182.106,6,342.67589769484465,ATTACK
1767522387.9816732,142.250.182.106,192.168.1.9,6,343.72744006837297,ATTACK
1767522388.0383055,142.250.182.106,192.168.1.9,6,345.99214015873645,ATTACK
1767522388.0941446,192.168.1.9,142.250.182.106,6,382.16798298420144,ATTACK
1767522388.1445124,142.250.182.106,192.168.1.9,6,380.67519515826575,ATTACK
1767522388.5033534,142.250.182.106,192.168.1.9,6,385.2615735696714,ATTACK
1767522388.5495677,142.250.182.106,192.168.1.9,6,388.61013587538105,ATTACK
1767522388.6002254,142.250.182.106,192.168.1.9,6,393.4464101127308,ATTACK
1767522388.6550488,142.250.182.106,192.168.1.9,6,396.04053411101006,ATTACK
1767522388.7111683,192.168.1.9,3.233.158.25,6,0.017880533681622155,NORMAL
1767522388.786719,192.168.1.9,205.254.161.244,17,0.012493729530681986,NORMAL
1767522388.8377106,192.168.1.9,205.254.161.244,17,0.023408661636507615,NORMAL
1767522388.8885636,192.168.1.9,13.248.151.210,6,0.21797318802214105,NORMAL
1767522388.9437883,192.168.1.9,13.248.151.210,6,0.20459079993143936,NORMAL
1767522388.9952345,205.254.161.244,192.168.1.9,17,0.23394757769361238,NORMAL
1767522389.1705587,205.254.161.244,192.168.1.9,17,0.13108514388562614,NORMAL
1767522389.2154722,13.248.151.210,192.168.1.9,6,0.26093744773352684,NORMAL
1767522389.2647095,13.248.151.210,192.168.1.9,6,0.2937594155990441,NORMAL
1767522389.3162324,13.248.151.210,192.168.1.9,6,0.4752020069433309,NORMAL
1767522389.37124,13.248.151.210,192.168.1.9,6,8.248004046391264,NORMAL
1767522389.4918673,13.248.151.210,192.168.1.9,6,14.642861586216082,NORMAL
1767522389.6071591,13.248.151.210,192.168.1.9,6,23.92049158514256,ATTACK
1767522389.6620867,13.248.151.210,192.168.1.9,6,24.752471918936603,ATTACK
1767522389.7198777,13.248.151.210,192.168.1.9,6,37.29451739622756,ATTACK
1767522389.772177,13.248.151.210,192.168.1.9,6,53.30987843057793,ATTACK
1767522389.8491282,13.248.151.210,192.168.1.9,6,72.73368397928981,ATTACK
1767522389.8945975,13.248.151.210,192.168.1.9,6,95.72450705940675,ATTACK
1767522389.9536078,13.248.151.210,192.168.1.9,6,122.07986827152818,ATTACK
1767522390.0093722,13.248.151.210,192.168.1.9,6,144.2888543310548,ATTACK
1767522390.0644293,13.248.151.210,192.168.1.9,6,176.40200273240745,ATTACK
1767522390.1445732,13.248.151.210,192.168.1.9,6,211.82875702796295,ATTACK
1767522390.1967216,13.248.151.210,192.168.1.9,6,250.55068804992527,ATTACK
1767522390.251315,13.248.151.210,192.168.1.9,6,292.51603757246215,ATTACK
1767522390.303839,13.248.151.210,192.168.1.9,6,338.1904534223697,ATTACK
1767522390.354667,13.248.151.210,192.168.1.9,6,386.69165810652873,ATTACK
1767522390.5677652,13.248.151.210,192.168.1.9,6,412.8562947698265,ATTACK
1767522390.6100762,13.248.151.210,192.168.1.9,6,466.5782175269283,ATTACK
1767522390.6553426,13.248.151.210,192.168.1.9,6,523.8014451464926,ATTACK
1767522390.7095802,13.248.151.210,192.168.1.9,6,584.0686915602138,ATTACK
1767522390.7642868,13.248.151.210,192.168.1.9,6,647.7431364834143,ATTACK
1767522390.8515577,13.248.151.210,192.168.1.9,6,715.0296217506658,ATTACK
1767522390.906236,13.248.151.210,192.168.1.9,6,785.4442537942153,ATTACK
1767522390.9647157,13.248.151.210,192.168.1.9,6,859.2361841588239,ATTACK
1767522391.0163994,13.248.151.210,192.168.1.9,6,936.2143079082641,ATTACK
1767522391.0694902,13.248.151.210,192.168.1.9,6,1016.8916800874035,ATTACK
1767522391.298341,13.248.151.210,192.168.1.9,6,1100.5025586819188,ATTACK
1767522391.3418834,13.248.151.210,192.168.1.9,6,1138.410974446389,ATTACK
1767522391.3854778,192.168.1.9,13.248.151.210,6,1140.9019251876432,ATTACK
1767522391.4329824,192.168.1.9,13.248.151.210,6,1142.3346957045467,ATTACK
1767522391.485932,192.168.1.9,13.248.151.210,6,1142.7908348296246,ATTACK
1767522391.5646527,192.168.1.9,13.248.151.210,6,1143.2622881302127,ATTACK
1767522391.617302,192.168.1.9,13.248.151.210,6,1143.64711250553,ATTACK
1767522391.669261,192.168.1.9,13.248.151.210,6,1143.3742187097114,ATTACK
1767522391.7216077,13.248.151.210,192.168.1.9,6,1232.2942088544228,ATTACK
1767522391.783771,13.248.151.210,192.168.1.9,6,1323.9640577472348,ATTACK
1767522391.8661945,13.248.151.210,192.168.1.9,6,1419.6989681600062,ATTACK
1767522391.919596,13.248.151.210,192.168.1.9,6,1518.3525250608193,ATTACK
1767522391.9690895,13.248.151.210,192.168.1.9,6,1620.663047579484,ATTACK
1767522392.0163686,13.248.151.210,192.168.1.9,6,1726.276167431149,ATTACK
1767522392.063711,13.248.151.210,192.168.1.9,6,1834.7399339035337,ATTACK
1767522392.1557024,13.248.151.210,192.168.1.9,6,1946.9584284376579,ATTACK
1767522392.2098927,13.248.151.210,192.168.1.9,6,2062.487473085832,ATTACK
1767522392.2636113,13.248.151.210,192.168.1.9,6,2181.481370950179,ATTACK
1767522392.3165774,13.248.151.210,192.168.1.9,6,2303.720627472147,ATTACK
1767522392.369386,13.248.151.210,192.168.1.9,6,2429.333729401044,ATTACK
