timestamp,src_ip,dst_ip,protocol,recon_error,classification
1767453127.4585054,192.168.1.9,104.18.26.48,6,8.415455772922027,NORMAL
1767453127.51558,192.168.1.9,104.18.26.48,6,7.352996794466084,NORMAL
1767453127.5678253,104.18.26.48,192.168.1.9,6,5.177093891502145,NORMAL
1767453127.6187613,104.18.26.48,192.168.1.9,6,6.2010170391122825,NORMAL
1767453127.671997,104.18.26.48,192.168.1.9,6,11.781339368796766,NORMAL
1767453127.7579126,104.18.26.48,192.168.1.9,6,6.839085785555383,NORMAL
1767453127.8076854,192.168.1.9,104.18.26.48,6,5.930930848352939,NORMAL
1767453127.8638008,104.18.26.48,192.168.1.9,6,9.422491168310735,NORMAL
1767453127.9120955,104.18.26.48,192.168.1.9,6,4.329269718399602,NORMAL
1767453127.9629107,104.18.26.48,192.168.1.9,6,5.490030040995384,NORMAL
1767453128.0500698,192.168.1.9,104.18.26.48,6,5.263162328596838,NORMAL
1767453128.1051967,192.168.1.9,104.18.26.48,6,5.091255580895386,NORMAL
1767453128.162143,104.18.26.48,192.168.1.9,6,4.813157633362465,NORMAL
1767453129.1715407,192.168.1.9,216.58.200.170,6,0.019211818400143993,NORMAL
1767453129.2467914,216.58.200.170,192.168.1.9,6,0.03465099503099748,NORMAL
1767453129.369885,192.168.1.9,216.58.200.170,6,0.06758304475954267,NORMAL
1767453129.4378245,192.168.1.9,205.254.161.3,17,0.03421775022744253,NORMAL
1767453129.5292287,192.168.1.9,205.254.161.3,17,0.014428095308533449,NORMAL
1767453129.6207488,205.254.161.3,192.168.1.9,17,0.08707093704023475,NORMAL
1767453129.6907675,205.254.161.3,192.168.1.9,17,0.08476030299851756,NORMAL
1767453129.8227243,192.168.1.9,52.168.117.169,6,0.04012928540767573,NORMAL
1767453129.9037573,192.168.1.9,104.18.27.48,6,0.014711867951536558,NORMAL
1767453129.985512,104.18.27.48,192.168.1.9,6,0.03403881766343953,NORMAL
1767453130.0462413,52.168.117.169,192.168.1.9,6,0.01711486817833303,NORMAL
1767453130.105093,192.168.1.9,52.168.117.169,6,0.01994522520137245,NORMAL
1767453130.212803,192.168.1.9,52.168.117.169,6,1.947552231665934,NORMAL
1767453130.2831507,52.168.117.169,192.168.1.9,6,1.6821858966041439,NORMAL
1767453130.3801255,52.168.117.169,192.168.1.9,6,1.7053366484099146,NORMAL
1767453130.479142,192.168.1.9,52.168.117.169,6,2.408123056471984,NORMAL
1767453130.5681689,52.168.117.169,192.168.1.9,6,15.544928929835454,NORMAL
1767453130.716007,52.168.117.169,192.168.1.9,6,43.05919783775536,ATTACK
1767453130.785158,52.168.117.169,192.168.1.9,6,63.71160278532678,ATTACK
1767453130.848567,52.168.117.169,192.168.1.9,6,79.3343156434508,ATTACK
1767453130.908138,52.168.117.169,192.168.1.9,6,85.90767704292782,ATTACK
1767453130.9658954,192.168.1.9,52.168.117.169,6,87.12213892510346,ATTACK
1767453131.0809948,192.168.1.9,52.168.117.169,6,87.73284569864221,ATTACK
1767453131.1637707,192.168.1.9,52.168.117.169,6,88.22925892702523,ATTACK
1767453131.2295146,192.168.1.9,52.168.117.169,6,87.6169779200561,ATTACK
1767453131.2989876,192.168.1.9,52.168.117.169,6,236.54680798222637,ATTACK
1767453131.3648386,52.168.117.169,192.168.1.9,6,246.59422181815611,ATTACK
1767453131.4615412,52.168.117.169,192.168.1.9,6,254.19386943002064,ATTACK
1767453131.5331492,192.168.1.9,52.168.117.169,6,253.80060956685202,ATTACK
1767453131.5962744,192.168.1.9,52.168.117.169,6,253.53439428544627,ATTACK
1767453131.6636076,52.168.117.169,192.168.1.9,6,257.13762106758276,ATTACK
1767453131.7381618,52.168.117.169,192.168.1.9,6,260.74462758022594,ATTACK
1767453131.8704598,52.168.117.169,192.168.1.9,6,264.3811369531287,ATTACK
1767453131.928156,52.168.117.169,192.168.1.9,6,268.0273338128967,ATTACK
1767453131.9886055,52.168.117.169,192.168.1.9,6,302.47123398980915,ATTACK
1767453132.0523882,192.168.1.9,52.168.117.169,6,302.20887583937605,ATTACK
1767453132.117073,192.168.1.9,192.168.196.99,6,0.01743261251506275,NORMAL
1767453132.2193146,192.168.1.9,52.168.117.169,6,302.12148573258867,ATTACK
1767453132.2755103,192.168.1.9,52.168.117.169,6,356.07435624701947,ATTACK
1767453132.3416774,52.168.117.169,192.168.1.9,6,358.2925332919389,ATTACK
1767453132.3982325,52.168.117.169,192.168.1.9,6,363.06577890551375,ATTACK
