timestamp,src_ip,dst_ip,protocol,recon_error,classification
1767517831.8363774,192.168.1.9,34.54.84.110,6,0.25924553694029695,NORMAL
1767517831.8978083,34.54.84.110,192.168.1.9,6,0.23746314159308232,NORMAL
1767517831.958431,192.168.1.9,192.168.1.15,17,0.8692858121853283,NORMAL
1767517832.0213454,52.182.143.211,192.168.1.9,6,78.38601679759873,ATTACK
1767517832.1245086,34.54.84.110,192.168.1.9,6,0.3242360579464005,NORMAL
1767517832.1788206,34.54.84.110,192.168.1.9,6,8.017896769846091,NORMAL
1767517832.2346663,34.54.84.110,192.168.1.9,6,8.451309279466992,NORMAL
1767517832.295923,34.54.84.110,192.168.1.9,6,14.80346015134425,NORMAL
1767517832.3551548,34.54.84.110,192.168.1.9,6,23.868570590377622,ATTACK
1767517832.4716852,34.54.84.110,192.168.1.9,6,35.44280853700906,ATTACK
1767517832.527619,34.54.84.110,192.168.1.9,6,50.373219967374474,ATTACK
1767517832.5874827,34.54.84.110,192.168.1.9,6,68.59727559461837,ATTACK
1767517832.6477425,34.54.84.110,192.168.1.9,6,90.0333437033938,ATTACK
1767517832.7067184,34.54.84.110,192.168.1.9,6,114.6687913852306,ATTACK
1767517832.7973206,34.54.84.110,192.168.1.9,6,142.66348897002166,ATTACK
1767517832.8537595,34.54.84.110,192.168.1.9,6,173.63938144446462,ATTACK
1767517832.9106271,34.54.84.110,192.168.1.9,6,178.18042245224814,ATTACK
1767517832.971402,34.54.84.110,192.168.1.9,6,180.37845861718597,ATTACK
1767517833.029968,192.168.1.15,192.168.1.9,17,0.837058224519369,NORMAL
1767517833.1353197,192.168.1.9,34.54.84.110,6,181.44659879401163,ATTACK
1767517833.1872065,192.168.1.9,34.54.84.110,6,181.91583324965356,ATTACK
1767517833.245049,192.168.1.9,34.54.84.110,6,182.29929085150272,ATTACK
1767517833.30261,192.168.1.9,34.54.84.110,6,182.4629987556739,ATTACK
1767517833.3624017,192.168.1.9,34.54.84.110,6,182.45954752572032,ATTACK
1767517833.5483348,192.168.1.9,34.54.84.110,6,182.36384531929434,ATTACK
1767517833.5938227,34.54.84.110,192.168.1.9,6,184.51010957634935,ATTACK
1767517833.644173,192.168.1.9,34.54.84.110,6,184.61046877380647,ATTACK
1767517833.7002304,34.54.84.110,192.168.1.9,6,185.80028873568182,ATTACK
1767517833.7584493,192.168.1.9,192.168.1.15,17,0.9973441347791764,NORMAL
1767517833.8530931,192.168.1.15,192.168.1.9,17,0.9718742441238811,NORMAL
1767517833.9106524,192.168.1.9,192.168.1.15,17,1.1838005978654098,NORMAL
1767517833.9711938,192.168.1.9,205.254.161.3,17,0.01564265108657808,NORMAL
1767517834.0335188,205.254.161.3,192.168.1.9,17,0.08158395506955805,NORMAL
1767517834.0916398,192.168.1.9,52.182.143.211,6,0.021467286708821167,NORMAL
1767517834.1955502,192.168.1.15,192.168.1.9,17,1.190309185906145,NORMAL
1767517834.2493324,192.168.1.9,192.168.1.15,17,1.476455640125723,NORMAL
1767517834.3034017,52.182.143.211,192.168.1.9,6,0.03151686236413505,NORMAL
1767517834.3636394,192.168.1.9,52.182.143.211,6,0.018449271113462732,NORMAL
1767517834.4225092,192.168.1.9,52.182.143.211,6,0.1799055301844551,NORMAL
1767517834.5332613,192.168.1.15,192.168.1.9,17,1.507816022550616,NORMAL
1767517834.5918067,192.168.1.9,192.168.1.15,17,12.688134628029344,NORMAL
1767517834.6502833,192.168.1.9,34.54.84.110,6,185.1512085304777,ATTACK
1767517834.7126963,192.168.1.9,34.54.84.110,6,183.48880515811877,ATTACK
1767517834.771044,52.182.143.211,192.168.1.9,6,0.316200299798416,NORMAL
1767517834.9261074,34.54.84.110,192.168.1.9,6,184.85861549381985,ATTACK
1767517834.9719996,192.168.1.9,52.182.143.211,6,0.3731404675939904,NORMAL
1767517835.0197268,192.168.1.9,192.168.1.15,17,13.701150059441488,NORMAL
1767517835.0724492,192.168.1.15,192.168.1.9,17,13.67659065292918,NORMAL
1767517835.1297295,52.182.143.211,192.168.1.9,6,6.027348717842393,NORMAL
1767517835.2317276,52.182.143.211,192.168.1.9,6,11.92466328103984,NORMAL
1767517835.2886345,52.182.143.211,192.168.1.9,6,20.541060522785692,ATTACK
1767517835.3463666,52.182.143.211,192.168.1.9,6,21.878263650264298,ATTACK
1767517835.404896,34.54.84.110,192.168.1.9,6,187.98868258496407,ATTACK
1767517835.4638958,192.168.1.9,52.182.143.211,6,22.172851395759615,ATTACK
1767517835.555438,192.168.1.9,52.182.143.211,6,22.277669870476053,ATTACK
1767517835.6116977,192.168.1.9,34.54.84.110,6,187.8486535864244,ATTACK
1767517835.6749785,192.168.1.9,34.54.84.110,6,187.80063182696512,ATTACK
1767517835.7340853,192.168.1.9,34.54.84.110,6,187.78583637164382,ATTACK
1767517835.7918582,192.168.1.9,52.182.143.211,6,111.45677201338738,ATTACK
1767517835.8829298,34.54.84.110,192.168.1.9,6,189.19416274032707,ATTACK
1767517835.9376998,34.54.84.110,192.168.1.9,6,190.40432854104665,ATTACK
1767517836.0013275,192.168.1.9,34.54.84.110,6,190.3346267392083,ATTACK
1767517836.0630162,192.168.1.15,192.168.1.9,17,13.708009098698717,NORMAL
1767517836.1202419,52.182.143.211,192.168.1.9,6,113.28530532387734,ATTACK
1767517836.2249033,52.182.143.211,192.168.1.9,6,118.57699671287612,ATTACK
1767517836.2785797,52.182.143.211,192.168.1.9,6,138.84904007762145,ATTACK
1767517836.3351197,192.168.1.9,52.182.143.211,6,138.8270474545018,ATTACK
1767517836.3980455,192.168.1.9,52.182.143.211,6,138.8387281288077,ATTACK
1767517836.4544141,192.168.1.9,52.182.143.211,6,138.83695198603866,ATTACK
1767517836.7024674,192.168.1.9,192.168.1.15,17,14.64853409213172,NORMAL
1767517836.7500813,192.168.1.9,142.251.223.132,17,1.5169088514655529,NORMAL
1767517836.851687,192.168.1.9,142.251.223.132,17,1.7253428576682999,NORMAL
1767517836.921153,192.168.1.9,142.251.223.132,17,1.18084882001937,NORMAL
1767517836.9699688,192.168.1.9,142.251.223.132,17,1.6392628415685837,NORMAL
1767517837.0622385,192.168.1.9,142.251.223.132,17,1.782605170441099,NORMAL
1767517837.1126816,52.182.143.211,192.168.1.9,6,141.16459395444758,ATTACK
1767517837.16783,142.251.223.132,192.168.1.9,17,1.6920414330924531,NORMAL
1767517837.2279992,142.251.223.132,192.168.1.9,17,9.423188929088623,NORMAL
1767517837.2871387,142.251.223.132,192.168.1.9,17,22.054422058111967,ATTACK
1767517837.3928277,142.251.223.132,192.168.1.9,17,24.600495229365567,ATTACK
1767517837.4495919,142.251.223.132,192.168.1.9,17,29.59814095400333,ATTACK
1767517837.5064836,142.251.223.132,192.168.1.9,17,30.404080046508412,ATTACK
1767517837.5631347,142.251.223.132,192.168.1.9,17,30.80867523893122,ATTACK
1767517837.6208458,142.251.223.132,192.168.1.9,17,39.90432279331323,ATTACK
1767517837.7125406,142.251.223.132,192.168.1.9,17,46.92309563437432,ATTACK
1767517837.7711887,192.168.1.9,142.251.223.132,17,47.65818755346625,ATTACK
1767517837.828876,192.168.1.9,142.251.223.132,17,48.307573869873835,ATTACK
1767517837.8870938,192.168.1.9,142.251.223.132,17,48.83501928263293,ATTACK
1767517837.9451632,192.168.1.9,142.251.223.132,17,49.23416843158498,ATTACK
1767517838.0379503,192.168.1.9,142.251.223.132,17,49.43208073541172,ATTACK
1767517838.0930686,142.251.223.132,192.168.1.9,17,50.949404418015156,ATTACK
1767517838.147233,142.251.223.132,192.168.1.9,17,51.550190254722,ATTACK
1767517838.209506,192.168.1.15,192.168.1.9,17,14.648686111043652,NORMAL
1767517838.2664957,142.251.223.132,192.168.1.9,17,59.549266791379225,ATTACK
1767517838.3610501,192.168.1.9,142.251.223.132,17,59.74357731965933,ATTACK
1767517838.4170065,142.251.223.132,192.168.1.9,17,60.57671967075327,ATTACK
1767517838.4731028,142.251.223.132,192.168.1.9,17,62.39924570872459,ATTACK
1767517838.529442,192.168.1.9,142.251.223.132,17,62.61775409062538,ATTACK
1767517838.5874424,192.168.1.9,192.168.1.15,17,15.648989796006086,NORMAL
1767517838.7605913,192.168.1.9,192.168.1.15,17,16.735994626919975,NORMAL
1767517838.8067791,192.168.1.9,192.168.1.15,17,17.88075593235034,NORMAL
1767517838.8600016,192.168.1.15,192.168.1.9,17,17.94979744529445,NORMAL
1767517838.917582,192.168.1.9,192.168.196.99,6,0.020620038478622295,NORMAL
1767517838.9794185,192.168.1.15,192.168.1.9,17,17.961160030084258,NORMAL
1767517839.0701108,192.168.1.9,192.168.1.15,17,19.09750741076166,ATTACK
1767517839.1253238,192.168.1.9,192.168.1.15,17,20.281681633084762,ATTACK
1767517839.1827044,192.168.1.15,192.168.1.9,17,20.30077434937853,ATTACK
1767517839.2438076,192.168.1.9,20.195.84.7,6,0.012959452551121698,NORMAL
1767517839.3021045,192.168.1.15,192.168.1.9,17,20.314971666802112,ATTACK
1767517839.5271516,192.168.1.9,192.168.1.15,17,21.4684037358554,ATTACK
1767517839.586075,20.195.84.7,192.168.1.9,6,0.017120892862549218,NORMAL
1767517839.6373746,192.168.1.9,192.168.1.15,17,22.161001945770103,ATTACK
1767517839.6924214,192.168.1.15,192.168.1.9,17,22.22175559381054,ATTACK
1767517839.7486613,76.223.31.44,192.168.1.9,6,0.010590348704008101,NORMAL
1767517839.8380227,208.103.161.2,192.168.1.9,6,0.030419965474720995,NORMAL
1767517839.8942642,192.168.1.9,208.103.161.2,6,0.033246409685511034,NORMAL
1767517839.9534657,192.168.1.9,76.223.31.44,6,0.07855442551397572,NORMAL
1767517840.012973,192.168.1.9,76.223.31.44,6,0.12349379916193823,NORMAL
1767517840.0703435,208.103.161.2,192.168.1.9,6,0.05797096496642717,NORMAL
1767517840.2299316,76.223.31.44,192.168.1.9,6,0.11476045828173329,NORMAL
1767517840.2770634,192.168.1.9,76.223.31.44,6,0.18149109868124075,NORMAL
1767517840.3297412,76.223.31.44,192.168.1.9,6,0.1722615356055441,NORMAL
1767517840.3828242,76.223.31.44,192.168.1.9,6,0.16100098399762605,NORMAL
1767517840.4396496,192.168.1.9,51.104.15.252,6,0.04804878003430028,NORMAL
1767517840.5468538,192.168.1.9,51.104.15.252,6,0.046035055049856506,NORMAL
1767517840.6035752,192.168.1.9,51.104.15.252,6,1955.4003489747604,ATTACK
1767517840.6664999,192.168.1.9,51.104.15.252,6,13388.802982852152,ATTACK
1767517840.7230146,192.168.1.15,192.168.1.9,17,22.198359102137147,ATTACK
1767517840.7792027,192.168.1.9,34.54.84.110,6,0.01733824184193436,NORMAL
1767517840.9391115,51.104.15.252,192.168.1.9,6,12020.879523088744,ATTACK
1767517840.989354,51.104.15.252,192.168.1.9,6,2363.252186402267,ATTACK
1767517841.0412066,51.104.15.252,192.168.1.9,6,5422.653088767707,ATTACK
1767517841.1042259,51.104.15.252,192.168.1.9,6,2766.212297145089,ATTACK
1767517841.161889,51.104.15.252,192.168.1.9,6,2863.8162068295223,ATTACK
1767517841.2585442,51.104.15.252,192.168.1.9,6,1007.7653117729695,ATTACK
1767517841.3254886,51.104.15.252,192.168.1.9,6,619.8963505820877,ATTACK
1767517841.383573,51.104.15.252,192.168.1.9,6,5956.673107141299,ATTACK
1767517841.443192,51.104.15.252,192.168.1.9,6,543.6431836154821,ATTACK
1767517841.4979217,51.104.15.252,192.168.1.9,6,717.1179979581112,ATTACK
1767517841.7804122,34.54.84.110,192.168.1.9,6,0.022721804010743356,NORMAL
1767517841.8267047,192.168.1.9,34.54.84.110,6,0.04234520854262377,NORMAL
1767517841.878353,192.168.1.9,34.54.84.110,6,1.290078826999024,NORMAL
1767517841.9452047,192.168.1.9,192.168.1.15,17,30.445176190540057,ATTACK
1767517842.003701,192.168.1.9,51.104.15.252,6,6147.7326082913205,ATTACK
1767517842.0946043,51.104.15.252,192.168.1.9,6,3750.321144884445,ATTACK
1767517842.1506116,34.54.84.110,192.168.1.9,6,1.0246620218740237,NORMAL
1767517842.2062154,34.54.84.110,192.168.1.9,6,12.115862562706967,NORMAL
1767517842.26302,34.54.84.110,192.168.1.9,6,35.58090478645068,ATTACK
1767517842.3204663,34.54.84.110,192.168.1.9,6,49.12001425270176,ATTACK
1767517842.5196674,34.54.84.110,192.168.1.9,6,51.78480316367897,ATTACK
1767517842.5616891,192.168.1.9,34.54.84.110,6,52.66238355253828,ATTACK
1767517842.6101997,192.168.1.9,34.54.84.110,6,53.40571871228204,ATTACK
1767517842.661438,192.168.1.9,34.54.84.110,6,53.60300431660224,ATTACK
1767517842.7171948,192.168.1.9,34.54.84.110,6,53.761613148511486,ATTACK
1767517842.808871,192.168.1.9,34.54.84.110,6,53.21014500645279,ATTACK
1767517842.8635635,34.54.84.110,192.168.1.9,6,54.283143124342175,ATTACK
1767517842.9218554,34.54.84.110,192.168.1.9,6,55.1071161645917,ATTACK
1767517842.9789941,192.168.1.9,34.54.84.110,6,55.25312171391941,ATTACK
1767517843.0385895,192.168.1.9,34.54.84.110,6,55.36424441717827,ATTACK
1767517843.2171917,34.54.84.110,192.168.1.9,6,55.871774963927564,ATTACK
1767517843.264448,34.54.84.110,192.168.1.9,6,56.64788368929991,ATTACK
1767517843.313208,192.168.1.9,34.54.84.110,6,56.65388942509101,ATTACK
1767517843.3665886,34.54.84.110,192.168.1.9,6,57.16552393907326,ATTACK
1767517843.425531,51.104.15.252,192.168.1.9,6,7857.742399611908,ATTACK
1767517843.5349936,192.168.1.9,51.104.15.252,6,1310.8809760931376,ATTACK
1767517843.5881202,192.168.1.15,192.168.1.9,17,30.514864662347158,ATTACK
1767517843.6447651,34.54.84.110,192.168.1.9,6,59.27142970478917,ATTACK
1767517843.7064912,192.168.1.9,34.54.84.110,6,59.317684957964154,ATTACK
1767517843.7644405,192.168.1.9,34.54.84.110,6,59.41434196765786,ATTACK
